Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - カエデの樹液が詰まった原木
appliedenergistics2:facade:0, Cable Facade - カエデの木材
appliedenergistics2:facade:0, Cable Facade - 桜の葉
appliedenergistics2:facade:0, Cable Facade - 桜の原木
appliedenergistics2:facade:0, Cable Facade - 桜の木材
appliedenergistics2:facade:0, Cable Facade - 梅の葉
appliedenergistics2:facade:0, Cable Facade - 梅の原木
appliedenergistics2:facade:0, Cable Facade - たたら
appliedenergistics2:facade:0, Cable Facade - 桜ダイヤモンド
appliedenergistics2:facade:0, Cable Facade - 桜ダイヤモンドのブロック
appliedenergistics2:facade:0, Cable Facade - Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Charged Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Certus Quartz Block
appliedenergistics2:facade:0, Cable Facade - Certus Quartz Pillar
appliedenergistics2:facade:0, Cable Facade - Chiseled Certus Quartz Block
appliedenergistics2:facade:0, Cable Facade - Quartz Glass
appliedenergistics2:facade:0, Cable Facade - Vibrant Quartz Glass
appliedenergistics2:facade:0, Cable Facade - Fluix Block
appliedenergistics2:facade:0, Cable Facade - Sky Stone
appliedenergistics2:facade:0, Cable Facade - Sky Stone Block
appliedenergistics2:facade:0, Cable Facade - Sky Stone Brick
appliedenergistics2:facade:0, Cable Facade - Sky Stone Small Brick
appliedenergistics2:facade:0, Cable Facade - Spruce Bookshelf
appliedenergistics2:facade:0, Cable Facade - 点灯レッドストーンランプ
appliedenergistics2:facade:0, Cable Facade - ブレイズランタン
appliedenergistics2:facade:0, Cable Facade - Sugar Block
appliedenergistics2:facade:0, Cable Facade - Red Slime Block
appliedenergistics2:facade:0, Cable Facade - Gravisand
appliedenergistics2:facade:0, Cable Facade - Swamp Oak Leaves
appliedenergistics2:facade:0, Cable Facade - White Cave Crystal
appliedenergistics2:facade:0, Cable Facade - 玄武岩
appliedenergistics2:facade:0, Cable Facade - Marble
appliedenergistics2:facade:0, Cable Facade - Limestone
appliedenergistics2:facade:0, Cable Facade - Jasper
appliedenergistics2:facade:0, Cable Facade - Slate
appliedenergistics2:facade:0, Cable Facade - Brimstone
appliedenergistics2:facade:0, Cable Facade - Brimstone Bricks
appliedenergistics2:facade:0, Cable Facade - Elder Prismarine
appliedenergistics2:facade:0, Cable Facade - Elder Sea Lantern
appliedenergistics2:facade:0, Cable Facade - Glowcelium
appliedenergistics2:facade:0, Cable Facade - Glowshroom
appliedenergistics2:facade:0, Cable Facade - 磨かれた砂岩
appliedenergistics2:facade:0, Cable Facade - 磨かれた石
appliedenergistics2:facade:0, Cable Facade - White Stained Planks
appliedenergistics2:facade:0, Cable Facade - 堅焼き粘土タイル
appliedenergistics2:facade:0, Cable Facade - 白色の色付き粘土タイル
appliedenergistics2:facade:0, Cable Facade - オーク樹皮
appliedenergistics2:facade:0, Cable Facade - Sturdy Stone
appliedenergistics2:facade:0, Cable Facade - Iron Plate
appliedenergistics2:facade:0, Cable Facade - 砂のレンガ
appliedenergistics2:facade:0, Cable Facade - サッチ
appliedenergistics2:facade:0, Cable Facade - 黒焦げネザーレンガ
appliedenergistics2:facade:0, Cable Facade - 花崗岩レンガ
appliedenergistics2:facade:0, Cable Facade - Chiseled Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Midori Block
appliedenergistics2:facade:0, Cable Facade - Midori Pillar
appliedenergistics2:facade:0, Cable Facade - Magma Bricks
appliedenergistics2:facade:0, Cable Facade - Vertical Oak Wood Planks
appliedenergistics2:facade:0, Cable Facade - Vertical White Stained Planks
appliedenergistics2:facade:0, Cable Facade - Duskbound Block
appliedenergistics2:facade:0, Cable Facade - Duskbound Lantern
appliedenergistics2:facade:0, Cable Facade - Granite Pavement
appliedenergistics2:facade:0, Cable Facade - サトウキビブロック
appliedenergistics2:facade:0, Cable Facade - 雪レンガ
appliedenergistics2:facade:0, Cable Facade - 磨かれたオークの木材
appliedenergistics2:facade:0, Cable Facade - Soul Sandstone
appliedenergistics2:facade:0, Cable Facade - Turf Block
appliedenergistics2:facade:0, Cable Facade - Netherwrought Stone
appliedenergistics2:facade:0, Cable Facade - White Quilted Wool
appliedenergistics2:facade:0, Cable Facade - Solid Compact Machine Wall
appliedenergistics2:facade:0, Cable Facade - Compact Machine Wall
appliedenergistics2:facade:0, Cable Facade - グラウト
appliedenergistics2:facade:0, Cable Facade - 緑色のべとつく泥
appliedenergistics2:facade:0, Cable Facade - 青色のべとつく泥
appliedenergistics2:facade:0, Cable Facade - 墓地の土
appliedenergistics2:facade:0, Cable Facade - 聖なる土
appliedenergistics2:facade:0, Cable Facade - べとつくマグマ泥
appliedenergistics2:facade:0, Cable Facade - 凝固した緑スライムブロック
appliedenergistics2:facade:0, Cable Facade - 凝固した青スライムブロック
appliedenergistics2:facade:0, Cable Facade - 凝固した紫スライムブロック
appliedenergistics2:facade:0, Cable Facade - 凝固した血液スライムブロック
appliedenergistics2:facade:0, Cable Facade - 凝固したマグマスライムブロック
appliedenergistics2:facade:0, Cable Facade - コバルト鉱石
appliedenergistics2:facade:0, Cable Facade - アーダイト鉱石
appliedenergistics2:facade:0, Cable Facade - ラヴァウッド
appliedenergistics2:facade:0, Cable Facade - ファイアウッド
appliedenergistics2:facade:0, Cable Facade - 泥レンガ
appliedenergistics2:facade:0, Cable Facade - コバルトブロック
appliedenergistics2:facade:0, Cable Facade - アーダイトブロック
appliedenergistics2:facade:0, Cable Facade - マニュリンブロック
appliedenergistics2:facade:0, Cable Facade - ナイトスライムブロック
appliedenergistics2:facade:0, Cable Facade - ブタ鉄ブロック
appliedenergistics2:facade:0, Cable Facade - シルキージュエルブロック
appliedenergistics2:facade:0, Cable Facade - 緑色のべとつく土
appliedenergistics2:facade:0, Cable Facade - 青色のべとつく土
appliedenergistics2:facade:0, Cable Facade - 紫色のべとつく土
appliedenergistics2:facade:0, Cable Facade - べとつくマグマ土
appliedenergistics2:facade:0, Cable Facade - べとつく草ブロック
appliedenergistics2:facade:0, Cable Facade - 緑色のべとつく草ブロック
appliedenergistics2:facade:0, Cable Facade - 青色のべとつく草ブロック
appliedenergistics2:facade:0, Cable Facade - 紫色のべとつく草ブロック
appliedenergistics2:facade:0, Cable Facade - べとつくマグマ草ブロック
appliedenergistics2:facade:0, Cable Facade - べとつく草ブロック
appliedenergistics2:facade:0, Cable Facade - 緑色のべとつく草ブロック
appliedenergistics2:facade:0, Cable Facade - 青色のべとつく草ブロック
appliedenergistics2:facade:0, Cable Facade - 紫色のべとつく草ブロック
appliedenergistics2:facade:0, Cable Facade - べとつくマグマ草ブロック
appliedenergistics2:facade:0, Cable Facade - べとつく草ブロック
appliedenergistics2:facade:0, Cable Facade - 緑色のべとつく草ブロック
appliedenergistics2:facade:0, Cable Facade - 青色のべとつく草ブロック
appliedenergistics2:facade:0, Cable Facade - 紫色のべとつく草ブロック
appliedenergistics2:facade:0, Cable Facade - べとつくマグマ草ブロック
appliedenergistics2:facade:0, Cable Facade - べとつく葉
appliedenergistics2:facade:0, Cable Facade - べとつく葉
appliedenergistics2:facade:0, Cable Facade - べとつく葉
appliedenergistics2:facade:0, Cable Facade - 乾燥粘土
appliedenergistics2:facade:0, Cable Facade - 乾燥粘土レンガ
appliedenergistics2:facade:0, Cable Facade - 滑らかなブラウンストーン
appliedenergistics2:facade:0, Cable Facade - 粗いブラウンストーン
appliedenergistics2:facade:0, Cable Facade - 舗装されたブラウンストーン
appliedenergistics2:facade:0, Cable Facade - ブラウンストーンレンガ
appliedenergistics2:facade:0, Cable Facade - ひび割れたブラウンストーンレンガ
appliedenergistics2:facade:0, Cable Facade - ブラウンストーンレンガ(ファンシー)
appliedenergistics2:facade:0, Cable Facade - ブラウンストーンレンガ(スクエア)
appliedenergistics2:facade:0, Cable Facade - ブラウンストーン(道)
appliedenergistics2:facade:0, Cable Facade - ブラウンストーン(クリーパー)
appliedenergistics2:facade:0, Cable Facade - ブラウンストーンレンガ(トライアングル)
appliedenergistics2:facade:0, Cable Facade - ブラウンストーンレンガ(小)
appliedenergistics2:facade:0, Cable Facade - ブラウンストーン(タイル)
appliedenergistics2:facade:0, Cable Facade - 青スライムブロック
appliedenergistics2:facade:0, Cable Facade - 紫スライムブロック
appliedenergistics2:facade:0, Cable Facade - 血液スライムブロック
appliedenergistics2:facade:0, Cable Facade - マグマスライムブロック
appliedenergistics2:facade:0, Cable Facade - Kitchen Floor
appliedenergistics2:facade:0, Cable Facade - Inflatable Castle
appliedenergistics2:facade:0, Cable Facade - Inflatable Castle
appliedenergistics2:facade:0, Cable Facade - Inflatable Castle
appliedenergistics2:facade:0, Cable Facade - Inflatable Castle
appliedenergistics2:facade:0, Cable Facade - Inflatable Castle
appliedenergistics2:facade:0, Cable Facade - Inflatable Castle
appliedenergistics2:facade:0, Cable Facade - Inflatable Castle
appliedenergistics2:facade:0, Cable Facade - Inflatable Castle
appliedenergistics2:facade:0, Cable Facade - Inflatable Castle
appliedenergistics2:facade:0, Cable Facade - Inflatable Castle
appliedenergistics2:facade:0, Cable Facade - Inflatable Castle
appliedenergistics2:facade:0, Cable Facade - Inflatable Castle
appliedenergistics2:facade:0, Cable Facade - Inflatable Castle
appliedenergistics2:facade:0, Cable Facade - Inflatable Castle
appliedenergistics2:facade:0, Cable Facade - Inflatable Castle
appliedenergistics2:facade:0, Cable Facade - Inflatable Castle
appliedenergistics2:facade:0, Cable Facade - オスミウムブロック
appliedenergistics2:facade:0, Cable Facade - 青銅ブロック
appliedenergistics2:facade:0, Cable Facade - 精製黒曜石
appliedenergistics2:facade:0, Cable Facade - 木炭ブロック
appliedenergistics2:facade:0, Cable Facade - 精製グロウストーン
appliedenergistics2:facade:0, Cable Facade - 鋼鉄ブロック
appliedenergistics2:facade:0, Cable Facade - テレポーターフレーム
appliedenergistics2:facade:0, Cable Facade - 鋼鉄ケース
appliedenergistics2:facade:0, Cable Facade - ダイナミックタンク
appliedenergistics2:facade:0, Cable Facade - 構造用ガラス
appliedenergistics2:facade:0, Cable Facade - ダイナミックバルブ
appliedenergistics2:facade:0, Cable Facade - 銅ブロック
appliedenergistics2:facade:0, Cable Facade - 錫ブロック
appliedenergistics2:facade:0, Cable Facade - 加温蒸発濃縮コントローラー
appliedenergistics2:facade:0, Cable Facade - 加温蒸発濃縮バルブ
appliedenergistics2:facade:0, Cable Facade - オスミウム鉱石
appliedenergistics2:facade:0, Cable Facade - 銅鉱石
appliedenergistics2:facade:0, Cable Facade - 錫鉱石
appliedenergistics2:facade:0, Cable Facade - 黒曜石TNT
appliedenergistics2:facade:0, Cable Facade - §8黒色 プラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §c赤色 プラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §2緑色 プラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §6茶色 プラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §1青色 プラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §5紫色 プラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §3水色 プラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §7薄灰色 プラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §8灰色 プラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §d桃色 プラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §a黄緑色 プラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §e黄色 プラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §9空色 プラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §d赤紫色 プラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §6橙色 プラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §f白色 プラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §8黒色 滑らかなプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §c赤色 滑らかなプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §2緑色 滑らかなプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §6茶色 滑らかなプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §1青色 滑らかなプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §5紫色 滑らかなプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §3水色 滑らかなプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §7薄灰色 滑らかなプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §8灰色 滑らかなプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §d桃色 滑らかなプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §a黄緑色 滑らかなプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §e黄色 滑らかなプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §9空色 滑らかなプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §d赤紫色 滑らかなプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §6橙色 滑らかなプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §f白色 滑らかなプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §8黒色 輝くプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §c赤色 輝くプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §2緑色 輝くプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §6茶色 輝くプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §1青色 輝くプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §5紫色 輝くプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §3水色 輝くプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §7薄灰色 輝くプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §8灰色 輝くプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §d桃色 輝くプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §a黄緑色 輝くプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §e黄色 輝くプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §9空色 輝くプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §d赤紫色 輝くプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §6橙色 輝くプラスチックブロック
appliedenergistics2:facade:0, Cable Facade - §f白色 輝くプラスチックブロック
